0:0:0:0:0:0:0:1 - - [02/Dec/2021:17:03:11 +0900] "GET /Quiz_WebProject/index.jsp HTTP/1.1" 200 6046
0:0:0:0:0:0:0:1 - - [02/Dec/2021:17:03:12 +0900] "GET /Quiz_WebProject/registerQuiz.jsp HTTP/1.1" 200 5686
0:0:0:0:0:0:0:1 - - [02/Dec/2021:17:03:25 +0900] "GET /Quiz_WebProject/index.jsp HTTP/1.1" 200 6046
0:0:0:0:0:0:0:1 - - [02/Dec/2021:17:03:28 +0900] "GET /Quiz_WebProject/action/getRank.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:17:03:28 +0900] "GET /Quiz_WebProject/ranking.jsp HTTP/1.1" 200 4163
0:0:0:0:0:0:0:1 - - [02/Dec/2021:17:03:28 +0900] "GET /Quiz_WebProject/img/crown.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:17:03:49 +0900] "GET /Quiz_WebProject/index.jsp HTTP/1.1" 200 6046
0:0:0:0:0:0:0:1 - - [02/Dec/2021:17:03:50 +0900] "GET /Quiz_WebProject/action/getRank.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Dec/2021:17:03:50 +0900] "GET /Quiz_WebProject/ranking.jsp HTTP/1.1" 200 4163
0:0:0:0:0:0:0:1 - - [02/Dec/2021:17:03:53 +0900] "GET /Quiz_WebProject/index.jsp HTTP/1.1" 200 6046
